Date,Return,Year,Month,Day,Business_Month_End,DX_to_Prev,DX_to_Curr,DX_Class,Non_Focus_Returns,Focus_Returns,Log_Cum_All_Returns,Log_Cum_Focus_Returns,Log_Cum_Non_Focus_Returns
20140610.0,0.000100424346088,2014,6,10,0,-7,14,-7,0.000100424346088,0.0,0.0288142961413707,0.0105607268125696,0.0182535693288009
20140611.0,-0.0034780684935488,2014,6,11,0,-8,13,-8,-0.0034780684935488,0.0,0.0273011572585799,0.0105607268125696,0.0167404304460101
20140612.0,-0.0070811629394228,2014,6,12,0,-9,12,-8,-0.0070811629394228,0.0,0.0242149072068018,0.0105607268125696,0.0136541803942319
20140613.0,0.0030468924633448,2014,6,13,0,-10,11,-8,0.0030468924633448,0.0,0.0255361439779983,0.0105607268125696,0.0149754171654285
20140616.0,0.0008224498891444,2014,6,16,0,-11,10,8,0.0008224498891444,0.0,0.0258931826234161,0.0105607268125696,0.0153324558108462
20140617.0,0.0027776639111029,2014,6,17,0,-12,9,8,0.0027776639111029,0.0,0.0270978344471006,0.0105607268125696,0.0165371076345308
20140618.0,0.0073129861190337,2014,6,18,0,-13,8,8,0.0073129861190337,0.0,0.030262267289538,0.0105607268125696,0.0197015404769681
20140619.0,0.001145633008618,2014,6,19,0,-14,7,7,0.001145633008618,0.0,0.0307595246006276,0.0105607268125696,0.0201987977880578
20140620.0,0.002018040276282,2014,6,20,0,-15,6,6,0.002018040276282,0.0,0.0316350652155992,0.0105607268125696,0.0210743384030294
20140623.0,-0.0003073970650272,2014,6,23,0,-16,5,5,-0.0003073970650272,0.0,0.0315015438434141,0.0105607268125696,0.0209408170308444
20140624.0,-0.0060250979501384,2014,6,24,0,-17,4,4,-0.0060250979501384,0.0,0.0288769624068614,0.0105607268125696,0.0183162355942917
20140625.0,0.0045184409390633,2014,6,25,0,-18,3,3,0.0,0.0045184409390633,0.0308348763378821,0.0125186407435903,0.0183162355942917
20140626.0,-0.0007173844329938,2014,6,26,0,-19,2,2,0.0,-0.0007173844329938,0.030523208431006,0.0122069728367143,0.0183162355942917
20140627.0,0.0019430791545372,2014,6,27,0,-20,1,1,0.0,0.0019430791545372,0.031366258194503,0.0130500226002113,0.0183162355942917
20140630.0,-0.0005122443494206,2014,6,30,1,-21,0,0,0.0,-0.0005122443494206,0.0311437363025057,0.0128275007082139,0.0183162355942917
20140701.0,0.006692596457689,2014,7,1,0,-1,22,-1,0.0,0.006692596457689,0.034040610983829,0.0157243753895373,0.0183162355942917
20140702.0,0.0010142481816178,2014,7,2,0,-2,21,-2,0.0,0.0010142481816178,0.0344808701440817,0.01616463454979,0.0183162355942917
20140703.0,0.0049175641257034,2014,7,3,0,-3,20,-3,0.0,0.0049175641257034,0.03661130711082,0.0182950715165283,0.0183162355942917
20140707.0,-0.0034828101405714,2014,7,7,0,-5,18,-5,-0.0034828101405714,0.0,0.035096101764692,0.0182950715165283,0.0168010302481637
20140708.0,-0.0064310423473025,2014,7,8,0,-6,17,-6,-0.0064310423473025,0.0,0.0322941160276116,0.0182950715165283,0.0139990445110832
20140709.0,0.0044829724576167,2014,7,9,0,-7,16,-7,0.0044829724576167,0.0,0.0342366952100625,0.0182950715165283,0.0159416236935342
20140710.0,-0.0039576494288357,2014,7,10,0,-8,15,-8,-0.0039576494288357,0.0,0.0325144997264722,0.0182950715165283,0.0142194282099439
20140711.0,0.0013743283549053,2014,7,11,0,-9,14,-8,0.0013743283549053,0.0,0.0331109531797004,0.0182950715165283,0.0148158816631721
20140714.0,0.0050339995441064,2014,7,14,0,-10,13,-8,0.0050339995441064,0.0,0.0352917070403191,0.0182950715165283,0.0169966355237908
20140715.0,-0.0018732044013232,2014,7,15,0,-11,12,-8,-0.0018732044013232,0.0,0.0344774218056781,0.0182950715165283,0.0161823502891498
20140716.0,0.003700352219622,2014,7,16,0,-12,11,8,0.003700352219622,0.0,0.0360814983585958,0.0182950715165283,0.0177864268420675
20140717.0,-0.0113667301904701,2014,7,17,0,-13,10,8,-0.0113667301904701,0.0,0.0311167197489521,0.0182950715165283,0.0128216482324239
20140718.0,0.0102180874839109,2014,7,18,0,-14,9,8,0.0102180874839109,0.0,0.0355318598351333,0.0182950715165283,0.017236788318605
20140721.0,-0.0018721989132499,2014,7,21,0,-15,8,8,-0.0018721989132499,0.0,0.0347180120977159,0.0182950715165283,0.0164229405811876
20140722.0,0.0043566331745581,2014,7,22,0,-16,7,7,0.0043566331745581,0.0,0.0366059642672401,0.0182950715165283,0.0183108927507119
20140723.0,0.0022190801150084,2014,7,23,0,-17,6,6,0.0022190801150084,0.0,0.0375686307936183,0.0182950715165283,0.0192735592770901
20140724.0,4.915025866929001e-05,2014,7,24,0,-18,5,5,4.915025866929001e-05,0.0,0.0375899759551867,0.0182950715165283,0.0192949044386585
20140725.0,-0.0046830027089485,2014,7,25,0,-19,4,4,-0.0046830027089485,0.0,0.0355513966494061,0.0182950715165283,0.0172563251328779
20140728.0,0.0004030125654004,2014,7,28,0,-20,3,3,0.0,0.0004030125654004,0.0357263875233047,0.0184700623904269,0.0172563251328779
20140729.0,-0.004297928617303,2014,7,29,0,-21,2,2,0.0,-0.004297928617303,0.0338557981256491,0.0165994729927713,0.0172563251328779
20140730.0,0.0001507308169794,2014,7,30,0,-22,1,1,0.0,0.0001507308169794,0.0339212547546744,0.0166649296217966,0.0172563251328779
